,ID,Дата,Цена,Район,Залог,Комиссия,Предоплата,Срок аренды,Общая площадь,Год постройки
317,293082826,28 08 14:24,120000,Курортный,120000,1.0,1 месяц,от года,106,
318,278800239,01 10 11:49,45000,Адмиралтейский,25000,0,1 месяц,несколько месяцев,24,
319,273124565,27 08 11:35,299000,Центральный,350000,0.5,1 месяц,от года,197,1792
320,280345996,01 10 09:07,55000,Петроградский,10000,0,1 месяц,несколько месяцев,35,1905
321,293169857,30 09 12:51,25000,Выборгский,25000,0.5,1 месяц,от года,22.1,
322,292901434,29 08 21:09,32000,Приморский,32000,0.5,1 месяц,от года,75,2009
323,293171106,30 09 13:37,35000,Адмиралтейский,35000,1.0,1 месяц,от года,30,2016
324,293186017,30 09 23:46,42995,Московский,43000,0.4,1 месяц,от года,31,2016
325,293187529,01 10 08:45,50000,Центральный,50000,0.5,1 месяц,от года,60,1798
326,283930655,27 08 17:33,22000,Выборгский,22000,0.6,1 месяц,от года,42,2021
327,292931475,29 08 22:18,27000,Выборгский,27000,1.0,1 месяц,от года,36,2017
328,293170886,30 09 18:58,80000,Приморский,80000,0.5,1 месяц,от года,70,2008
329,292856009,30 09 23:20,19000,Приморский,,0.5,,от года,26,2023
330,292431646,01 10 10:27,40000,Петроградский,38000,0.5,1 месяц,от года,40,1970
331,292935964,25 08 15:28,40000,Приморский,40000,0.5,1 месяц,от года,70,1950
332,293171012,30 09 13:31,75000,Адмиралтейский,75000,0.5,1 месяц,от года,93,1852
333,291060422,28 08 16:23,40000,Выборгский,25000,0.5,1 месяц,от года,40,2019
334,292999183,30 09 12:03,40000,Калининский,40000,0.6,1 месяц,от года,38.7,2019
335,291304566,28 08 20:17,26000,Выборгский,26000,0.5,1 месяц,от года,14.9,2020
336,293170606,30 09 18:09,53000,Приморский,53000,0.5,1 месяц,от года,68,2008
337,277542280,27 08 17:33,30000,Калининский,35000,0.6,1 месяц,от года,42,1963
338,272593333,27 08 13:32,30000,Красногвардейский,30000,0.5,1 месяц,от года,36,2016
339,292904815,30 09 22:52,44000,Василеостровский,44000,0.5,1 месяц,от года,53,1910
340,293088864,29 08 16:41,18000,Колпинский,18000,0.8,1 месяц,от года,33.9,1980
341,292805967,21 08 23:41,26000,Приморский,,0.5,,от года,21,2020
342,291012401,29 08 17:31,100000,Петроградский,50000,0.5,1 месяц,несколько месяцев,45,1933
343,292978560,28 08 10:00,24000,Московский,24000,0.63,1 месяц,от года,32,1966
344,277499648,27 08 17:33,21000,Красносельский,21000,0.7,1 месяц,от года,26,2013
345,292083901,01 10 11:05,50000,Петроградский,25000,0.5,1 месяц,несколько месяцев,36,1969
346,263105016,01 10 09:41,60000,Петроградский,54000,0.4,1 месяц,несколько месяцев,50,2014
347,292397555,01 10 10:14,37000,Петроградский,32000,0.4,1 месяц,от года,22,1912
348,292842659,22 08 17:37,80000,Адмиралтейский,80000,0.5,1 месяц,от года,67,1756
349,292909215,25 08 23:51,26000,Красносельский,26000,0,1 месяц,несколько месяцев,38,2012
350,292587520,29 08 22:21,130000,Приморский,30000,0,1 месяц,от года,56,
351,292659460,29 08 17:48,25000,Красносельский,25000,0.8,1 месяц,несколько месяцев,23.3,2019
352,292974969,28 08 20:32,60000,Московский,60000,0.5,1 месяц,от года,77.1,2021
353,290675278,01 10 11:15,65000,Петроградский,65000,0.5,1 месяц,от года,57,1955
354,291875767,29 08 09:46,150000,Приморский,150000,0.5,1 месяц,от года,71,2015
355,287544845,28 08 19:51,32000,Приморский,18500,0.5,1 месяц,от года,18,
356,292643044,29 08 12:13,85000,Выборгский,85000,0.55,1 месяц,от года,67,2022
357,285785773,29 08 18:18,60000,Петроградский,60000,0.5,1 месяц,от года,37,2019
358,290863564,28 08 17:06,40000,Фрунзенский,40000,1.0,1 месяц,от года,64,2008
359,291504145,29 08 22:19,95000,Центральный,95000,1.0,1 месяц,от года,65,2015
360,291594914,25 08 16:36,120000,Центральный,120000,0.5,1 месяц,от года,120,2005
361,292273314,20 08 19:07,23000,Выборгский,23000,0.5,1 месяц,от года,31,2021
362,293072082,29 08 22:21,70000,Центральный,70000,0.5,1 месяц,от года,54,1935
363,291679747,26 08 03:29,40000,Красносельский,40000,1.0,1 месяц,от года,81,2022
364,293070163,28 08 11:20,30000,Московский,30000,0.5,1 месяц,от года,22.1,2021
365,288478820,30 09 12:09,18000,Приморский,18000,0.7,1 месяц,от года,24,2019
366,263244875,27 08 22:04,57000,Василеостровский,20000,0,1 месяц,несколько месяцев,70,2000
367,292946164,25 08 18:37,43000,Центральный,43000,0.5,1 месяц,от года,40.4,2016
368,291060417,28 08 16:23,32000,Выборгский,20000,0.5,1 месяц,от года,22,2019
369,281335255,25 08 08:30,40000,Невский,40000,1.0,1 месяц,от года,30,2019
370,292976580,27 08 20:35,50000,Петроградский,50000,0.5,1 месяц,от года,34,1970
371,292083899,01 10 11:05,55000,Центральный,55000,0.5,1 месяц,несколько месяцев,43,2015
372,292667525,26 08 16:47,22000,Приморский,23000,0.5,1 месяц,от года,24.8,2022
373,271739431,28 08 09:50,35000,Калининский,35000,1.0,1 месяц,от года,40,2016
374,292333135,01 10 11:06,45000,Адмиралтейский,45000,0.5,1 месяц,от года,33,2018
375,292951351,27 08 20:50,60000,Московский,60000,0.5,1 месяц,от года,40,2019
376,292703410,29 08 22:19,75000,Московский,75000,0.5,,от года,87,1951
377,283432091,29 08 15:51,250000,Центральный,250000,0.5,1 месяц,от года,174,2013
378,292731395,29 08 22:20,250000,Центральный,250000,0.5,1 месяц,от года,174,2013
379,278474587,22 08 17:36,580000,Петроградский,580000,0,1 месяц,от года,138,2011
380,292988909,26 08 16:19,90000,Центральный,120000,1.0,1 месяц,от года,60,2019
381,292974003,27 08 17:58,80000,Петроградский,80000,0.5,1 месяц,от года,46,2019
382,291413129,22 08 17:35,150000,Петроградский,150000,0.5,1 месяц,от года,185,2001
383,287898037,01 10 11:04,220000,Центральный,330000,0.5,1 месяц,несколько месяцев,107,1879
384,287545052,28 08 16:23,90000,Центральный,100000,0.5,1 месяц,от года,50,2020
385,292463960,01 10 11:06,50000,Выборгский,50000,1.0,1 месяц,от года,85,2009
386,292842663,22 08 17:37,80000,Адмиралтейский,80000,0.5,1 месяц,от года,86,1914
387,293084969,29 08 10:04,60000,Фрунзенский,60000,0.5,1 месяц,от года,37.1,2020
388,280460147,01 10 11:08,270000,Петроградский,270000,0.5,1 месяц,от года,104.6,2012
389,291698813,22 08 16:26,70000,Невский,,0.5,,от года,80,1989
390,290410819,20 08 19:06,17000,Колпинский,17000,0.5,1 месяц,от года,25.5,2022
391,292268734,29 08 22:21,90000,Центральный,90000,0.5,1 месяц,от года,80,1860
392,292637103,01 10 11:04,180000,Адмиралтейский,180000,0.5,1 месяц,от года,118,
393,291367817,29 08 13:11,63000,Василеостровский,65000,0.5,1 месяц,от года,49,2018
394,292550759,29 08 13:34,80000,Центральный,80000,0.5,1 месяц,от года,50,2014
395,281335255,25 08 08:30,40000,Невский,40000,1.0,1 месяц,от года,30,2019
396,278538000,29 08 11:46,34000,Приморский,19500,0,1 месяц,от года,18,
397,291607919,30 09 10:24,145000,Василеостровский,145000,1.0,1 месяц,от года,128,2018
398,293032697,01 10 11:06,90000,Центральный,90000,1.0,1 месяц,от года,80,1850
399,287585316,26 08 16:19,350000,Петроградский,350000,0.5,1 месяц,от года,175,2012
400,292459271,28 08 19:39,42000,Московский,42000,0,1 месяц,несколько месяцев,28,
401,292703410,29 08 22:19,75000,Московский,75000,0.5,,от года,87,1951
402,293132311,30 09 15:26,150000,Центральный,150000,0.5,1 месяц,от года,90,2013
403,293129298,30 09 15:47,70000,Московский,70000,1.0,1 месяц,от года,80,2021
404,292934878,28 08 16:20,400000,Петроградский,400000,0.5,1 месяц,от года,120,2018
405,279285643,25 08 08:29,50000,Фрунзенский,50000,1.0,1 месяц,от года,40,
406,266449440,30 09 18:16,68000,Красногвардейский,68000,0,1 месяц,от года,47,2019
407,291463462,21 08 12:02,41900,Выборгский,,0.4,1 месяц,от года,57.2,1977
408,292138116,28 08 16:21,110000,Петроградский,110000,0.5,1 месяц,от года,66,2020
409,292240151,29 08 14:41,75000,Центральный,60000,0,1 месяц,от года,75,1910
410,289916991,26 08 16:21,38000,Фрунзенский,38000,0,,несколько месяцев,24.5,
411,290610838,27 08 21:22,60000,Красносельский,60000,0,1 месяц,от года,91.6,2010
412,292984576,26 08 14:17,135000,Адмиралтейский,135000,0.5,1 месяц,от года,107,1857
413,229175356,29 08 22:17,65000,Адмиралтейский,65000,0,1 месяц,несколько месяцев,100,1874
414,292969620,30 09 18:12,65000,Приморский,75000,0.8,,от года,36.6,2022
415,291182768,26 08 14:30,60000,Приморский,60000,0.5,1 месяц,от года,65,2004
416,292842663,22 08 17:37,80000,Адмиралтейский,80000,0.5,1 месяц,от года,86,1914
417,293026808,28 08 16:16,120000,Центральный,120000,0.5,1 месяц,от года,70,
418,292882203,28 08 16:17,33000,Кировский,16500,0.5,1 месяц,несколько месяцев,25,
419,256829617,30 09 20:46,70000,Выборгский,70000,0.5,1 месяц,от года,85,2004
420,289631152,28 08 17:06,75000,Приморский,75000,0.5,1 месяц,от года,100,
421,292842663,22 08 17:37,80000,Адмиралтейский,80000,0.5,1 месяц,от года,86,1914
422,291190980,16 08 18:34,80000,Центральный,20000,0,1 месяц,несколько месяцев,100,1876
423,291310853,28 08 16:24,80000,Центральный,80000,0.5,1 месяц,от года,80,1777
424,292842659,22 08 17:37,80000,Адмиралтейский,80000,0.5,1 месяц,от года,67,1756
425,291700093,28 08 16:21,80000,Центральный,80000,0,1 месяц,от года,80,1861
426,292268734,29 08 22:21,90000,Центральный,90000,0.5,1 месяц,от года,80,1860
427,292931483,29 08 22:20,89900,Адмиралтейский,89900,0.5,1 месяц,от года,100,1905
428,291897840,29 08 22:19,85000,Красногвардейский,85000,0.5,1 месяц,от года,68,2019
429,280953033,30 09 11:02,80000,Калининский,80000,1.0,1 месяц,от года,110,2011
430,292802555,30 09 11:00,80000,Курортный,80000,0.5,1 месяц,от года,60,2018
431,292643044,29 08 12:13,85000,Выборгский,85000,0.55,1 месяц,от года,67,2022
432,292540355,22 08 17:34,90000,Петроградский,90000,0.5,1 месяц,от года,90,1901
433,293078388,28 08 13:14,89000,Петроградский,89000,0.5,1 месяц,несколько месяцев,57,2018
434,292489047,18 08 10:51,90000,Петроградский,90000,0.5,1 месяц,от года,90,
435,292283466,22 08 17:33,90000,Адмиралтейский,90000,0.5,1 месяц,от года,72,2015
436,280851514,29 08 10:51,85000,Центральный,85000,0.5,1 месяц,от года,74,1917
437,287544878,28 08 16:24,95000,Центральный,95000,0.25,1 месяц,от года,40,1798
438,282681579,20 08 15:09,95000,Центральный,100000,0,1 месяц,от года,40,1798
439,287545052,28 08 16:23,90000,Центральный,100000,0.5,1 месяц,от года,50,2020
440,292988909,26 08 16:19,90000,Центральный,120000,1.0,1 месяц,от года,60,2019
441,291326773,28 08 16:24,90000,Выборгский,90000,0.5,1 месяц,от года,80,2015
442,289750885,29 08 21:33,95000,Выборгский,95000,0.5,1 месяц,от года,85,2008
443,291504145,29 08 22:19,95000,Центральный,95000,1.0,1 месяц,от года,65,2015
444,290066800,30 09 10:26,100000,Центральный,100000,0.5,1 месяц,от года,150,1917
445,291012401,29 08 17:31,100000,Петроградский,50000,0.5,1 месяц,несколько месяцев,45,1933
446,289008402,28 08 16:25,110000,Петроградский,55000,0.5,1 месяц,от года,25,
447,292755986,22 08 17:33,110000,Василеостровский,110000,0.5,1 месяц,от года,111,
448,292542054,22 08 17:33,750000,Петроградский,1000000,0.5,1 месяц,от года,155,2017
449,290545024,18 08 18:33,140000,Центральный,140000,1.0,1 месяц,от года,144,1828
450,287545173,28 08 16:24,75000,Выборгский,75000,0.5,1 месяц,от года,94,1955
451,289713358,01 10 11:03,69750,Невский,69750,0.5,1 месяц,от года,105,2012
452,290957095,01 10 11:03,60000,Московский,60000,0.5,1 месяц,от года,54,2019
453,291411652,01 10 11:05,200000,Центральный,200000,0.5,1 месяц,от года,235,1917
454,292755986,22 08 17:33,110000,Василеостровский,110000,0.5,1 месяц,от года,111,
455,289008404,28 08 16:26,150000,Петроградский,75000,0.5,1 месяц,от года,40,
456,290930566,28 08 16:22,185000,Петроградский,185000,0.25,2 месяца,от года,134,2007
457,292489047,18 08 10:51,90000,Петроградский,90000,0.5,1 месяц,от года,90,
458,291423780,27 08 22:14,60000,Московский,60000,1.0,1 месяц,от года,61,2010
459,292396392,22 08 17:36,140000,Петроградский,140000,0.5,1 месяц,от года,140,2009
460,292231625,29 08 22:19,140000,Красногвардейский,140000,0.5,1 месяц,от года,220,2006
461,292221555,01 10 11:05,41000,Центральный,41000,0.5,1 месяц,от года,27,2020
462,290316946,29 08 22:20,230000,Центральный,230000,0.5,1 месяц,от года,185,1862
463,282681579,20 08 15:09,95000,Центральный,100000,0,1 месяц,от года,40,1798
464,291598500,26 08 16:26,80000,Петроградский,80000,0.5,1 месяц,от года,53,
465,287544908,28 08 16:23,110000,Василеостровский,110000,0.5,1 месяц,от года,115,
466,288254285,28 08 16:20,33000,Кировский,17500,0.5,1 месяц,от года,21,
467,292501943,01 10 11:06,140000,Петроградский,140000,0.5,1 месяц,от года,110,1911
468,292578971,29 08 22:20,200000,Центральный,200000,1.0,1 месяц,от года,140,2009
469,287544878,28 08 16:24,95000,Центральный,95000,0.25,1 месяц,от года,40,1798
470,292099051,01 10 11:05,165000,Петроградский,165000,0.5,1 месяц,от года,57.3,2007
471,292282750,27 08 12:24,115000,Центральный,115000,0.5,1 месяц,от года,108.6,2004
472,289444533,01 10 11:05,150000,Центральный,150000,0.5,1 месяц,от года,115,1917
473,288892683,28 08 16:25,200000,Центральный,200000,0.5,1 месяц,от года,172,2003
474,291310853,28 08 16:24,80000,Центральный,80000,0.5,1 месяц,от года,80,1777
475,291190980,16 08 18:34,80000,Центральный,20000,0,1 месяц,несколько месяцев,100,1876
476,293101417,29 08 06:19,43000,Калининский,43000,0.5,1 месяц,от года,37,2014
477,288747088,28 08 16:18,200000,Центральный,200000,0.5,1 месяц,от года,185,1862
478,293136075,29 08 16:50,150000,Петроградский,150000,0.5,1 месяц,от года,72,2019
479,292083903,01 10 11:05,50000,Выборгский,,0.5,1 месяц,от года,28,2018
480,290953548,01 10 11:05,60000,Фрунзенский,60000,0.5,1 месяц,от года,25,2022
481,287545080,28 08 16:25,53000,Центральный,58000,0.5,1 месяц,от года,27,2020
482,292147989,01 10 11:05,47000,Фрунзенский,47000,0.5,1 месяц,от года,28,2020
483,289631152,28 08 17:06,75000,Приморский,75000,0.5,1 месяц,от года,100,
484,286552746,27 08 17:33,180000,Центральный,180000,0.5,1 месяц,от года,135.4,2009
485,291623216,27 08 13:16,45000,Центральный,45000,0.5,1 месяц,несколько месяцев,27,2020
486,292677919,29 08 22:19,65000,Московский,65000,0.5,1 месяц,от года,106,
487,293136082,29 08 16:49,160000,Центральный,160000,1.0,1 месяц,от года,116,2005
488,289528383,28 08 16:24,120000,Центральный,120000,0.5,1 месяц,от года,122.6,2009
489,290716674,20 08 15:10,200000,Центральный,200000,0.5,1 месяц,от года,185,1862
490,291376440,28 08 16:25,60000,Центральный,15000,0.5,1 месяц,несколько месяцев,22,2019
491,292283466,22 08 17:33,90000,Адмиралтейский,90000,0.5,1 месяц,от года,72,2015
492,292926735,25 08 12:55,180000,Центральный,180000,0.5,1 месяц,от года,91,2018
493,292933664,25 08 14:42,75000,Адмиралтейский,75000,0.5,1 месяц,от года,65,2016
494,289493928,28 08 16:25,270000,Петроградский,270000,0.5,1 месяц,от года,115,2007
495,292213603,01 10 11:04,65000,Центральный,65000,0.5,1 месяц,несколько месяцев,55,2015
496,286629501,30 09 10:04,125000,Центральный,125000,1.0,1 месяц,от года,93,
497,287545260,28 08 16:26,150000,Петроградский,150000,0.25,1 месяц,от года,125,1877
498,292147992,01 10 11:06,43000,Московский,43000,0.5,1 месяц,от года,29,2016
499,291561509,30 09 14:00,45000,Приморский,45000,1.0,1 месяц,от года,40,2021
500,292582740,22 08 17:34,125000,Центральный,125000,0.5,1 месяц,от года,100,1860
501,291897840,29 08 22:19,85000,Красногвардейский,85000,0.5,1 месяц,от года,68,2019
502,292607784,01 10 11:04,125000,Центральный,125000,0.5,1 месяц,от года,100,1860
503,286138213,30 09 02:46,140000,Петроградский,140000,0,1 месяц,от года,121,2004
504,292105539,01 10 11:03,160000,Центральный,160000,0.5,1 месяц,от года,140,1900
505,287544984,28 08 16:26,175000,Центральный,175000,0.5,1 месяц,от года,130,1828
506,285285052,01 10 11:04,150000,Петроградский,150000,0.5,1 месяц,от года,122,1916
507,290283048,30 09 13:01,135000,Петроградский,150000,0.5,1 месяц,от года,55,2021
508,288814964,18 08 10:48,270000,Петроградский,270000,0.5,1 месяц,от года,115,2007
509,290920250,28 08 16:18,160000,Центральный,160000,0.5,1 месяц,от года,150,2004
510,292538136,22 08 17:33,175000,Центральный,175000,0.5,1 месяц,от года,130,1828
511,290729605,01 10 11:04,330000,Петроградский,330000,0.5,1 месяц,от года,120,2016
512,286895840,01 10 11:03,175000,Центральный,175000,0.5,1 месяц,от года,130,1828
513,290823094,01 10 11:04,160000,Центральный,160000,0.5,1 месяц,от года,150,2004
514,290507624,18 08 10:48,150000,Петроградский,150000,0.5,1 месяц,от года,55,2021
515,290753653,18 08 10:47,160000,Центральный,160000,0.5,1 месяц,от года,144,2004
516,292571477,29 08 18:48,20000,Центральный,12500,1.0,1 месяц,несколько месяцев,24,1871
517,293201212,01 10 10:14,21000,Приморский,21000,0.5,1 месяц,от года,38,2010
518,292575819,29 08 13:29,26000,Калининский,26000,1.0,1 месяц,от года,33,2008
519,291971674,26 08 18:41,35000,Приморский,35000,1.0,1 месяц,от года,49,2007
520,292997257,29 08 11:22,33000,Приморский,33000,1.0,1 месяц,несколько месяцев,58,1999
521,292570898,29 08 18:40,30000,Центральный,35000,0,1 месяц,несколько месяцев,16,
522,231029745,26 08 13:19,40000,Приморский,40000,0.5,1 месяц,от года,43,2006
523,292571927,29 08 18:41,45000,Центральный,25000,1.0,1 месяц,несколько месяцев,50,1871
524,292703577,26 08 13:08,40000,Московский,40000,1.0,1 месяц,несколько месяцев,53,1917
525,270454233,26 08 13:23,85000,Петроградский,90000,0.6,1 месяц,несколько месяцев,90,1912
526,293044315,29 08 12:43,35000,Невский,35000,1.0,1 месяц,несколько месяцев,45,2007
527,293126557,29 08 13:21,33000,Приморский,33000,0.5,1 месяц,от года,45,2008
528,292947751,25 08 18:54,65000,Василеостровский,32500,0.5,1 месяц,от года,55,1958
529,293087152,01 10 08:36,30000,Приморский,30000,0.65,1 месяц,несколько месяцев,32.3,2019
530,291182768,26 08 14:30,60000,Приморский,60000,0.5,1 месяц,от года,65,2004
531,293150412,29 08 21:45,24000,Приморский,24000,0.5,1 месяц,от года,20,2022
532,291954327,29 08 18:46,23000,Калининский,23000,1.0,1 месяц,от года,46,1972
533,292698874,26 08 11:49,30000,Приморский,30000,1.0,1 месяц,несколько месяцев,30,2020
534,291815499,28 08 20:17,65000,Московский,65000,0.15,1 месяц,от года,74,1956
535,292501258,30 09 16:26,20000,Красносельский,10000,0.5,1 месяц,от года,25,2019
536,275572310,30 09 18:39,45000,Центральный,45000,0.5,1 месяц,от года,71.6,1798
537,293174230,30 09 15:09,18000,Пушкинский,18000,0.6,1 месяц,от года,39,1959
538,292744835,30 09 09:40,42000,Центральный,42000,0,1 месяц,от года,59,
539,293183710,01 10 12:59,30000,Московский,30000,0.7,1 месяц,от года,35,2010
540,286574356,28 08 23:43,30000,Калининский,30000,0,1 месяц,от года,37.2,1974
541,291104212,01 10 12:43,40000,Красногвардейский,37000,0,1 месяц,от года,65,2019
542,293164909,30 09 11:22,25000,Красносельский,25000,0,1 месяц,несколько месяцев,42,1995
543,293176274,30 09 17:09,40000,Выборгский,5000,0.8,1 месяц,от года,54,
544,232326283,30 09 21:55,22000,Красносельский,22000,0.5,1 месяц,от года,36,2016
545,293176424,30 09 17:22,25000,Приморский,25000,0,1 месяц,от года,39.9,
546,292863984,27 08 16:58,33000,Выборгский,33000,0,1 месяц,от года,34,
547,291788217,29 08 18:59,40000,Московский,40000,0,1 месяц,несколько месяцев,35,
548,292774028,27 08 19:51,30000,Кировский,20000,0,1 месяц,несколько месяцев,30,1966
549,292912966,26 08 12:22,20000,Колпинский,20000,0.7,1 месяц,от года,34,2017
550,293082177,,30000,,18000,0,1 месяц,несколько месяцев,43,1965
551,293170794,30 09 14:39,100000,Центральный,100000,0,1 месяц,от года,71.7,1838
552,292604512,29 08 18:16,22000,Невский,25000,0,1 месяц,от года,25,2018
553,292809676,21 08 17:18,35000,Калининский,35000,1.0,1 месяц,от года,40,2014
554,290602121,25 08 16:34,80000,Центральный,80000,0.7,1 месяц,от года,70,2002
555,283926466,01 10 13:13,30000,Невский,30000,0,1 месяц,от года,33,2018
556,293033133,30 09 15:43,50000,Выборгский,50000,0.7,1 месяц,от года,48,2022
557,293077203,28 08 12:57,45000,Фрунзенский,45000,0.7,1 месяц,от года,34,1916
558,292905054,24 08 21:13,38000,Кировский,38000,0,1 месяц,от года,60,1917
559,292948462,27 08 12:52,30000,Василеостровский,30000,0.5,1 месяц,от года,50,1958
560,291102442,29 08 10:51,170000,Курортный,200000,0.5,1 месяц,от года,70,2017
561,293042602,30 09 10:24,60000,Московский,60000,1.0,1 месяц,от года,50,1968
562,292698874,26 08 11:49,30000,Приморский,30000,1.0,1 месяц,несколько месяцев,30,2020
563,292877398,29 08 19:34,135000,Петроградский,135000,0.5,1 месяц,от года,74,1909
564,290096475,22 08 17:35,190000,Центральный,190000,0.5,1 месяц,от года,130.6,2013
565,286629501,30 09 10:04,125000,Центральный,125000,1.0,1 месяц,от года,93,
566,287544879,28 08 18:51,55000,Московский,55000,0.5,1 месяц,от года,42.5,2019
567,280953033,30 09 11:02,80000,Калининский,80000,1.0,1 месяц,от года,110,2011
568,292413843,28 08 16:17,68000,Центральный,35000,0.5,1 месяц,от года,45,1869
569,282348400,27 08 17:51,90000,Петроградский,90000,0,1 месяц,от года,86,2009
570,289551341,29 08 14:12,120000,Петроградский,120000,0.5,1 месяц,от года,50,2019
571,292858109,30 09 10:24,105000,Центральный,105000,1.0,1 месяц,от года,116,1872
572,292578971,29 08 22:20,200000,Центральный,200000,1.0,1 месяц,от года,140,2009
573,292969740,30 09 15:39,100000,Приморский,100000,0.8,1 месяц,от года,50,2021
574,292755986,22 08 17:33,110000,Василеостровский,110000,0.5,1 месяц,от года,111,
575,292396392,22 08 17:36,140000,Петроградский,140000,0.5,1 месяц,от года,140,2009
576,292933664,25 08 14:42,75000,Адмиралтейский,75000,0.5,1 месяц,от года,65,2016
577,292540355,22 08 17:34,90000,Петроградский,90000,0.5,1 месяц,от года,90,1901
578,292717241,30 09 10:24,350000,Центральный,350000,1.0,1 месяц,от года,256,
579,289008404,28 08 16:26,150000,Петроградский,75000,0.5,1 месяц,от года,40,
580,291921336,22 08 17:38,180000,Московский,180000,0.5,1 месяц,от года,170,2010
581,291314633,18 08 10:51,180000,Московский,180000,0.5,1 месяц,от года,155,2010
582,292244853,29 08 22:20,150000,Петроградский,150000,0.4,1 месяц,от года,54,2021
583,292272461,29 08 10:51,120000,Центральный,120000,0.5,1 месяц,от года,110,1798
584,293052310,30 09 22:18,115000,Московский,115000,0.5,1 месяц,от года,110.2,2009
585,292501946,01 10 11:06,100000,Василеостровский,100000,0.5,1 месяц,от года,73.8,
586,292147992,01 10 11:06,43000,Московский,43000,0.5,1 месяц,от года,29,2016
587,290459776,28 08 16:22,200000,Петроградский,200000,0.25,2 месяца,от года,138,2007
588,288083993,18 08 11:05,450000,Петроградский,450000,0.5,3 месяца,от года,260,2005
589,293018144,29 08 12:19,60000,Московский,30000,0,1 месяц,несколько месяцев,72.4,2014
590,268065834,30 09 22:54,23000,Красносельский,10000,0,1 месяц,от года,33.6,2020
591,272758808,30 09 22:38,45000,Василеостровский,45000,0,1 месяц,несколько месяцев,68,1798
592,292786468,29 08 08:51,130000,Приморский,130000,0,1 месяц,от года,92,2000
593,292613120,28 08 19:16,65000,Фрунзенский,65000,0.5,1 месяц,от года,55,2022
594,293005564,29 08 21:30,150000,Выборгский,150000,0.5,1 месяц,от года,105,
595,293149718,29 08 21:22,35000,Фрунзенский,35000,0.6,1 месяц,от года,28,2022
596,292776488,28 08 08:23,70000,Центральный,70000,0,1 месяц,несколько месяцев,75,1880
597,227666988,28 08 09:43,33000,Адмиралтейский,25000,0,1 месяц,несколько месяцев,18,1917
598,293019285,29 08 12:13,50000,Московский,25000,0,1 месяц,несколько месяцев,60,2013
599,291909956,28 08 18:28,40000,Петроградский,40000,0,1 месяц,от года,17.5,1900
600,290207209,30 09 11:26,22000,Кировский,22000,0.5,1 месяц,от года,29,1964
601,273636261,29 08 19:09,35000,Адмиралтейский,35000,0.5,1 месяц,от года,27,1894
602,292268894,28 08 11:12,350000,Центральный,350000,1.0,1 месяц,от года,150,2009
603,291735807,29 08 10:51,43000,Центральный,25000,0,1 месяц,несколько месяцев,20,2020
604,293101393,28 08 22:14,26000,Красносельский,26000,0.5,1 месяц,от года,24,2016
605,277717681,30 09 12:14,110000,Петроградский,110000,0,1 месяц,от года,78,2021
606,293121911,01 10 12:34,28000,Невский,25000,0,1 месяц,несколько месяцев,33,1962
607,293085067,28 08 15:14,48000,Центральный,48000,0.6,1 месяц,от года,26,2020
608,292744867,27 08 11:01,199999,Адмиралтейский,200000,0.5,1 месяц,от года,190,1878
609,278567038,29 08 12:10,25000,Невский,15000,0,1 месяц,несколько месяцев,25,2017
610,140781686,19 08 12:56,70000,Приморский,75000,0,1 месяц,от года,82.3,2012
611,273918477,30 09 01:30,35000,Курортный,35000,0,1 месяц,несколько месяцев,45,2017
612,293084543,28 08 14:57,70000,Московский,70000,0.6,1 месяц,от года,92,2006
613,293154762,30 09 16:19,120000,Петроградский,120000,0.5,1 месяц,от года,50,2019
614,292092230,01 10 00:24,85000,Московский,85000,0.5,1 месяц,от года,90,1954
615,195909657,29 08 20:21,105000,Центральный,105000,0,1 месяц,от года,115.6,1872
616,292046465,29 08 15:21,290000,Петроградский,290000,0,1 месяц,от года,124,2008
617,291830802,29 08 12:46,70000,Центральный,70000,0.5,1 месяц,от года,40,1998
618,289912296,26 08 16:21,44000,Фрунзенский,44000,0,,несколько месяцев,26,
619,292057725,28 08 16:20,85000,Красногвардейский,85000,0.5,1 месяц,от года,68,2019
620,276924256,29 08 17:03,350000,Петроградский,350000,1.0,1 месяц,от года,188.1,2006
621,293033849,30 09 10:24,85000,Выборгский,85000,1.0,1 месяц,от года,85,2019
622,290968329,12 08 16:40,300000,Петроградский,300000,1.0,,от года,190.2,2007
623,254692737,01 10 09:10,42000,Приморский,42000,0,1 месяц,от года,55,2011
624,292677919,29 08 22:19,65000,Московский,65000,0.5,1 месяц,от года,106,
625,289912289,26 08 16:21,43000,Фрунзенский,43000,0,,несколько месяцев,29,
626,292211633,24 08 10:42,37000,Кировский,37000,0.5,1 месяц,несколько месяцев,20,
627,290930566,28 08 16:22,185000,Петроградский,185000,0.25,2 месяца,от года,134,2007
628,291598500,26 08 16:26,80000,Петроградский,80000,0.5,1 месяц,от года,53,
629,292099051,01 10 11:05,165000,Петроградский,165000,0.5,1 месяц,от года,57.3,2007
630,292665884,21 08 23:24,250000,Центральный,250000,0.5,1 месяц,от года,232,1904
631,290716674,20 08 15:10,200000,Центральный,200000,0.5,1 месяц,от года,185,1862
632,292542054,22 08 17:33,750000,Петроградский,1000000,0.5,1 месяц,от года,155,2017
633,291310853,28 08 16:24,80000,Центральный,80000,0.5,1 месяц,от года,80,1777
634,292207743,30 09 15:21,120000,Петроградский,120000,0.5,1 месяц,от года,50,2019
